user_id,total_transactions,total_quantity,avg_rating_given,std_rating_given,unique_products_bought,avg_quantity_per_txn,first_purchase,last_purchase,days_since_last_purchase,purchase_frequency,total_events,total_sessions,avg_page_duration,unique_products_viewed,cart_adds,searches,engagement_score,age,gender_encoded,location_encoded,is_premium,age_normalized,days_since_signup,conversion_rate
U0226,5,11.0,3.2,0.8366600265340756,4,2.2,2024-02-10 06:31:00,2024-09-23 01:51:00,665,0.6637168141592921,27,27,29.444444444444443,24,3,4,22.33333333333333,22,0,6,True,0.0869565217391304,991,0.1666666666666666
U0227,6,18.0,3.0,1.2649110640673518,6,3.0,2024-01-15 11:20:00,2024-07-07 18:48:00,743,1.0285714285714287,30,30,30.8,28,7,2,25.24,51,0,1,False,0.717391304347826,1112,0.2142857142857142
U0228,15,33.0,3.8,1.320173148816905,14,2.2,2024-01-13 22:25:00,2024-12-19 01:49:00,578,1.3196480938416422,33,33,27.60606060606061,28,4,2,24.581818181818186,23,0,3,False,0.108695652173913,1258,0.5
U0229,8,20.0,3.375,0.9161253813129042,8,2.5,2024-01-20 02:56:00,2024-12-29 17:27:00,568,0.6956521739130435,29,28,31.310344827586206,28,5,3,24.693103448275863,39,0,7,False,0.4565217391304347,1074,0.2857142857142857
U0230,4,8.0,2.75,1.707825127659933,4,2.0,2024-03-18 14:52:00,2024-10-25 13:47:00,633,0.5429864253393666,29,29,27.82758620689655,26,4,4,23.04827586206896,28,1,6,False,0.217391304347826,1113,0.1538461538461538
U0231,9,26.0,4.222222222222222,0.6666666666666667,8,2.888888888888889,2024-01-24 22:04:00,2024-10-13 02:04:00,645,1.026615969581749,32,32,26.625,27,6,5,24.1875,33,0,8,False,0.3260869565217391,802,0.2962962962962963
U0232,10,24.0,4.4,1.07496769977314,10,2.4,2024-01-06 07:31:00,2024-11-25 02:40:00,602,0.9259259259259258,28,28,35.607142857142854,28,5,3,25.682142857142857,50,0,0,False,0.6956521739130435,870,0.3571428571428571
U0233,8,21.0,3.25,1.035098339013531,7,2.625,2024-03-23 00:27:00,2024-11-20 16:32:00,607,0.9876543209876544,35,35,26.485714285714284,31,4,3,25.445714285714285,26,1,1,False,0.1739130434782608,1119,0.2258064516129032
U0234,12,33.0,3.9166666666666665,1.4433756729740643,10,2.75,2024-03-01 02:43:00,2024-12-20 22:37:00,576,1.220338983050847,27,26,33.111111111111114,26,2,2,23.63333333333333,23,1,3,False,0.108695652173913,869,0.3846153846153846
U0235,10,24.0,3.4,1.429840705968481,9,2.4,2024-01-23 02:33:00,2024-11-16 16:06:00,611,1.0033444816053512,34,34,30.88235294117647,30,2,4,25.864705882352936,33,1,1,False,0.3260869565217391,1003,0.3
U0236,6,16.0,3.6666666666666665,1.0327955589886444,6,2.6666666666666665,2024-02-18 06:56:00,2024-07-11 19:03:00,739,1.2413793103448276,34,34,36.41176470588236,29,6,1,28.123529411764707,46,0,4,False,0.6086956521739131,1146,0.2068965517241379
U0237,5,9.0,4.2,0.4472135954999578,5,1.8,2024-01-22 15:57:00,2024-12-18 02:03:00,579,0.4531722054380664,29,29,30.96551724137931,27,4,3,24.189655172413797,20,0,0,False,0.0434782608695652,913,0.1851851851851851
U0238,9,24.0,3.888888888888889,1.1666666666666667,8,2.6666666666666665,2024-03-12 14:39:00,2024-12-20 01:41:00,577,0.9540636042402828,26,26,39.80769230769231,25,7,1,26.14230769230769,37,0,7,True,0.4130434782608695,659,0.32
U0239,12,31.0,3.6666666666666665,1.0730867399773196,12,2.583333333333333,2024-02-20 05:58:00,2024-12-09 02:22:00,588,1.228668941979522,28,28,24.5,27,1,4,21.35,53,0,6,True,0.7608695652173914,989,0.4444444444444444
U0240,11,27.0,3.727272727272727,1.1908743922772955,11,2.4545454545454546,2024-02-02 16:29:00,2024-12-17 17:12:00,580,1.03125,33,33,29.51515151515152,30,2,4,25.154545454545453,36,0,6,False,0.391304347826087,961,0.3666666666666666
U0241,9,24.0,4.111111111111111,0.6009252125773314,9,2.6666666666666665,2024-01-06 03:53:00,2024-12-07 20:21:00,590,0.8011869436201781,30,30,39.1,29,3,3,27.130000000000003,43,0,6,False,0.5434782608695652,922,0.3103448275862069
U0242,10,26.0,3.6,1.3498971154211057,9,2.6,2024-01-31 00:57:00,2024-12-05 01:02:00,592,0.9677419354838708,24,23,32.875,23,3,2,22.262500000000003,20,0,0,False,0.0434782608695652,1289,0.391304347826087
U0243,8,26.0,3.75,0.4629100498862757,8,3.25,2024-01-05 21:35:00,2024-12-04 04:51:00,593,0.718562874251497,39,39,31.71794871794872,35,6,4,29.41538461538461,36,0,8,False,0.391304347826087,956,0.2285714285714285
U0244,11,26.0,3.5454545454545454,1.3684762594679063,11,2.363636363636364,2024-03-18 18:11:00,2024-12-22 07:12:00,575,1.182795698924731,26,26,34.53846153846154,25,3,2,23.761538461538464,37,1,2,False,0.4130434782608695,1168,0.44
U0245,15,41.0,3.6666666666666665,1.1751393027860064,15,2.7333333333333334,2024-01-30 05:11:00,2024-12-16 06:03:00,581,1.3975155279503106,31,31,23.225806451612904,28,6,1,23.06774193548387,49,0,9,True,0.6739130434782609,628,0.5357142857142857
U0246,17,49.0,4.235294117647059,0.903424856082804,16,2.8823529411764706,2024-02-23 03:23:00,2024-12-27 10:14:00,570,1.6504854368932038,36,36,27.36111111111111,31,4,4,26.008333333333333,24,0,5,False,0.1304347826086956,945,0.5161290322580645
U0247,9,25.0,3.4444444444444446,1.0137937550497031,9,2.7777777777777777,2024-01-01 01:23:00,2024-11-02 17:28:00,625,0.8794788273615636,35,34,37.285714285714285,33,3,5,28.88571428571429,58,1,3,True,0.8695652173913043,939,0.2727272727272727
U0248,14,33.0,4.142857142857143,0.6629935441317958,11,2.357142857142857,2024-01-05 23:09:00,2024-12-24 18:35:00,573,1.1864406779661016,34,34,25.147058823529413,30,5,5,24.74411764705882,50,1,8,False,0.6956521739130435,780,0.3666666666666666
U0249,8,16.0,3.75,1.035098339013531,8,2.0,2024-06-16 19:39:00,2024-12-19 00:46:00,578,1.2903225806451613,34,34,37.6764705882353,32,4,3,28.70294117647059,57,0,7,False,0.8478260869565217,802,0.25
U0250,14,39.0,3.7142857142857135,0.8254203058555568,13,2.7857142857142856,2024-01-19 01:21:00,2024-11-28 13:32:00,599,1.3333333333333333,32,32,34.625,30,5,6,26.9875,56,1,3,True,0.8260869565217391,1211,0.4333333333333333
U0251,13,33.0,3.692307692307693,1.1094003924504583,13,2.5384615384615383,2024-01-07 15:55:00,2024-12-28 10:23:00,569,1.095505617977528,28,28,24.964285714285715,25,6,4,22.089285714285715,35,1,6,False,0.3695652173913043,1122,0.52
U0252,11,26.0,3.636363636363636,1.0269106361049412,11,2.363636363636364,2024-04-04 12:36:00,2024-12-20 17:04:00,577,1.264367816091954,29,28,41.689655172413794,25,5,4,27.20689655172413,57,0,1,False,0.8478260869565217,1104,0.44
U0253,8,23.0,2.75,1.2817398889233114,8,2.875,2024-01-20 01:24:00,2024-10-29 12:56:00,629,0.8450704225352113,33,32,22.545454545454547,29,10,6,24.463636363636365,18,1,7,False,0.0,986,0.2758620689655172
U0254,7,16.0,3.7142857142857135,1.2535663410560174,7,2.2857142857142856,2024-02-18 20:40:00,2024-12-13 21:06:00,583,0.7,27,27,21.25925925925926,27,2,5,20.27777777777778,28,2,3,False,0.217391304347826,1178,0.2592592592592592
U0255,8,18.0,4.375,0.744023809142845,8,2.25,2024-02-15 09:23:00,2024-12-17 08:44:00,580,0.7843137254901962,31,31,29.548387096774192,30,3,3,24.76451612903226,45,0,6,False,0.5869565217391305,1079,0.2666666666666666
U0256,16,43.0,3.75,1.0,15,2.6875,2024-01-27 01:54:00,2024-12-04 06:21:00,593,1.5335463258785942,28,28,27.678571428571427,27,1,3,22.30357142857143,42,0,3,True,0.5217391304347826,870,0.5555555555555556
U0257,7,20.0,3.2857142857142856,0.951189731211342,7,2.857142857142857,2024-04-01 19:07:00,2024-11-19 00:39:00,608,0.9051724137931034,32,31,25.1875,30,5,5,24.15625,40,1,1,True,0.4782608695652174,883,0.2333333333333333
U0258,8,20.0,3.625,1.0606601717798212,8,2.5,2024-01-24 09:24:00,2024-10-01 18:46:00,657,0.9523809523809524,24,24,29.45833333333333,22,6,2,21.6375,48,1,6,True,0.6521739130434783,1183,0.3636363636363636
U0259,15,45.0,3.8666666666666663,1.3020130933435712,13,3.0,2024-01-21 08:47:00,2024-12-29 23:37:00,567,1.3081395348837208,22,22,28.954545454545453,20,5,2,20.286363636363635,47,0,2,False,0.6304347826086957,1152,0.65
U0260,12,27.0,4.0,1.2060453783110543,12,2.25,2024-01-24 08:13:00,2024-08-29 05:06:00,690,1.651376146788991,31,31,35.67741935483871,29,7,4,27.20322580645161,59,0,8,False,0.8913043478260869,759,0.4137931034482758
U0261,6,16.0,4.0,0.8944271909999159,6,2.6666666666666665,2024-02-18 17:48:00,2024-10-19 11:07:00,639,0.7377049180327869,23,23,33.65217391304348,22,4,2,22.195652173913047,52,0,4,False,0.7391304347826086,649,0.2727272727272727
U0262,10,26.0,3.9,0.875595035770913,10,2.6,2024-01-16 09:49:00,2024-11-07 07:05:00,620,1.0135135135135134,33,33,28.393939393939394,29,7,2,25.618181818181817,24,1,5,True,0.1304347826086956,994,0.3448275862068966
U0263,9,20.0,3.111111111111111,1.2692955176439848,9,2.2222222222222223,2024-01-18 17:42:00,2024-12-07 03:22:00,590,0.8333333333333333,37,37,31.945945945945947,35,11,2,29.88378378378378,33,1,0,False,0.3260869565217391,709,0.2571428571428571
U0264,10,18.0,3.7,0.8232726023485646,10,1.8,2024-02-01 17:56:00,2024-11-12 14:21:00,615,1.0526315789473684,35,35,23.8,33,3,3,24.840000000000003,43,0,5,False,0.5434782608695652,952,0.303030303030303
U0265,10,27.0,4.3,0.9486832980505138,10,2.7,2024-01-03 09:21:00,2024-12-20 09:23:00,577,0.8498583569405098,30,29,21.966666666666665,28,2,5,21.59,19,1,7,False,0.0217391304347826,1296,0.3571428571428571
U0266,11,33.0,3.363636363636364,1.2862913567871996,11,3.0,2024-01-19 05:08:00,2024-11-01 02:59:00,626,1.1498257839721255,24,23,44.54166666666666,22,3,2,25.5625,18,1,5,False,0.0,1150,0.5
U0267,8,14.0,3.25,1.164964745021435,8,1.75,2024-02-08 05:53:00,2024-12-23 01:58:00,574,0.7523510971786834,22,22,24.181818181818183,21,6,2,19.25454545454545,29,0,6,False,0.2391304347826087,1010,0.3809523809523809
U0268,11,30.0,3.636363636363636,1.026910636104941,11,2.727272727272727,2024-01-03 11:53:00,2024-11-25 22:02:00,601,1.0060975609756098,22,22,22.272727272727277,21,3,1,18.081818181818186,22,0,2,True,0.0869565217391304,643,0.5238095238095238
U0269,10,22.0,3.8,1.1352924243950933,9,2.2,2024-01-06 03:02:00,2024-12-21 04:55:00,576,0.8547008547008548,20,20,26.35,19,2,2,18.105,54,1,4,False,0.782608695652174,1244,0.4736842105263157
U0270,8,17.0,3.625,1.407885953173359,8,2.125,2024-02-18 05:46:00,2024-12-17 03:55:00,580,0.7920792079207921,32,32,31.53125,29,4,8,25.659375,49,1,8,False,0.6739130434782609,993,0.2758620689655172
U0271,6,17.0,4.166666666666667,0.752772652709081,6,2.833333333333333,2024-01-06 08:38:00,2024-08-22 13:38:00,697,0.7826086956521738,35,35,32.0,29,5,2,26.9,26,1,8,False,0.1739130434782608,1228,0.2068965517241379
U0272,14,37.0,3.857142857142857,1.231455852429764,14,2.642857142857143,2024-01-15 04:57:00,2024-11-19 03:47:00,608,1.3592233009708736,32,32,36.15625,26,6,1,26.846875,58,1,1,False,0.8695652173913043,936,0.5384615384615384
U0273,12,38.0,3.1666666666666665,1.403458930534474,12,3.1666666666666665,2024-01-07 11:42:00,2024-10-30 07:45:00,628,1.2121212121212122,18,18,27.27777777777778,18,3,1,17.78333333333333,52,0,0,False,0.7391304347826086,695,0.6666666666666666
U0274,12,31.0,3.5,0.7977240352174656,12,2.583333333333333,2024-01-02 15:42:00,2024-10-31 09:26:00,627,1.188118811881188,22,22,29.954545454545453,22,7,3,21.386363636363637,36,0,3,False,0.391304347826087,1077,0.5454545454545454
U0275,7,12.0,3.142857142857143,1.0690449676496976,7,1.7142857142857142,2024-01-13 11:25:00,2024-11-27 21:23:00,599,0.65625,32,32,27.53125,27,4,3,24.059375000000003,33,1,2,False,0.3260869565217391,593,0.2592592592592592
U0276,8,26.0,4.125,0.6408699444616557,8,3.25,2024-02-10 19:43:00,2024-12-20 16:01:00,577,0.7643312101910827,30,30,25.33333333333333,28,5,2,23.200000000000003,20,0,3,False,0.0434782608695652,722,0.2857142857142857
U0277,10,26.0,3.0,1.4142135623730951,10,2.6,2024-02-23 12:23:00,2024-12-29 13:05:00,568,0.9646302250803858,26,25,30.653846153846157,25,3,2,22.596153846153847,37,0,4,False,0.4130434782608695,712,0.4
U0278,8,23.0,3.875,0.8345229603962802,7,2.875,2024-02-25 04:45:00,2024-12-22 05:58:00,575,0.794701986754967,27,27,27.88888888888889,25,8,3,23.06666666666667,41,0,5,False,0.5,1136,0.28
U0279,13,41.0,3.692307692307693,1.031553471276484,13,3.1538461538461537,2024-03-22 13:02:00,2024-12-16 12:00:00,581,1.449814126394052,37,37,36.0,37,2,3,29.7,50,0,8,False,0.6956521739130435,616,0.3513513513513513
U0280,7,11.0,3.857142857142857,0.6900655593423543,7,1.5714285714285714,2024-04-09 18:03:00,2024-11-08 16:24:00,619,0.9859154929577464,31,31,23.483870967741936,31,5,1,23.54516129032258,41,0,4,False,0.5,1208,0.2258064516129032
U0281,12,35.0,3.9166666666666665,0.7929614610987591,12,2.9166666666666665,2024-01-01 05:30:00,2024-11-30 10:58:00,597,1.0746268656716418,33,33,25.12121212121212,30,8,3,25.03636363636364,28,0,5,False,0.217391304347826,609,0.4
U0282,2,3.0,3.5,0.7071067811865476,2,1.5,2024-02-06 20:20:00,2024-02-07 18:51:00,894,60.0,23,23,25.565217391304348,23,4,3,19.969565217391303,25,0,8,True,0.1521739130434782,712,0.0869565217391304
U0283,3,12.0,4.333333333333333,1.1547005383792517,3,4.0,2024-01-05 19:25:00,2024-09-03 20:00:00,685,0.3703703703703704,35,35,22.942857142857143,31,2,2,23.98285714285714,53,0,5,False,0.7608695652173914,708,0.0967741935483871
U0284,11,35.0,3.727272727272727,1.1908743922772955,11,3.1818181818181817,2024-01-18 12:33:00,2024-10-18 00:36:00,640,1.2043795620437956,32,32,24.90625,32,4,2,24.271875,55,1,0,False,0.8043478260869565,1138,0.34375
U0285,4,8.0,4.0,0.816496580927726,4,2.0,2024-01-20 08:50:00,2024-09-10 23:19:00,677,0.5106382978723405,25,25,30.72,24,4,1,22.316000000000003,57,1,2,False,0.8478260869565217,808,0.1666666666666666
U0286,8,18.0,3.875,1.4577379737113252,8,2.25,2024-02-19 08:50:00,2024-12-29 15:51:00,568,0.7619047619047619,25,25,27.76,24,2,3,21.028,37,1,7,False,0.4130434782608695,973,0.3333333333333333
U0287,9,22.0,4.0,1.118033988749895,9,2.4444444444444446,2024-03-22 12:51:00,2024-12-22 04:45:00,575,0.981818181818182,22,22,19.90909090909091,22,2,2,17.372727272727275,52,1,4,False,0.7391304347826086,687,0.4090909090909091
U0288,10,25.0,3.4,1.429840705968481,10,2.5,2024-02-29 03:44:00,2024-12-26 22:02:00,570,0.9933774834437088,29,28,39.86206896551724,26,3,4,26.458620689655174,42,1,4,False,0.5217391304347826,916,0.3846153846153846
U0289,8,17.0,3.875,0.8345229603962802,8,2.125,2024-01-20 19:17:00,2024-12-01 17:44:00,596,0.759493670886076,33,33,33.36363636363637,32,7,2,27.70909090909091,52,0,9,False,0.7391304347826086,1195,0.25
U0290,9,23.0,3.888888888888889,1.3642254619787415,8,2.555555555555556,2024-02-26 12:53:00,2024-12-30 04:55:00,567,0.8766233766233765,30,30,32.46666666666667,29,6,4,25.74,42,1,6,True,0.5217391304347826,803,0.2758620689655172
U0291,5,12.0,4.0,1.0,5,2.4,2024-05-04 07:03:00,2024-10-15 12:34:00,643,0.9090909090909092,29,29,25.13793103448276,27,2,3,22.041379310344823,46,1,0,False,0.6086956521739131,653,0.1851851851851851
U0292,10,24.0,3.7,1.5670212364724212,10,2.4,2024-04-04 18:41:00,2024-12-05 06:41:00,592,1.2244897959183674,34,34,33.529411764705884,31,6,1,27.65882352941176,35,1,0,False,0.3695652173913043,683,0.3225806451612903
U0293,12,32.0,3.6666666666666665,0.6513389472789297,12,2.6666666666666665,2024-01-24 09:55:00,2024-12-10 21:05:00,586,1.1180124223602486,27,27,25.51851851851852,26,4,4,21.755555555555556,63,0,3,False,0.9782608695652174,1278,0.4615384615384615
U0294,12,30.0,3.333333333333333,1.497472618255253,11,2.5,2024-01-09 20:33:00,2024-11-10 03:23:00,617,1.1764705882352942,27,27,25.14814814814815,27,4,3,21.84444444444444,35,0,5,False,0.3695652173913043,843,0.4074074074074074
U0295,6,16.0,4.333333333333333,0.5163977794943221,6,2.6666666666666665,2024-01-04 07:59:00,2024-09-25 14:28:00,663,0.6766917293233082,23,22,31.17391304347826,23,2,3,21.25217391304348,19,0,6,True,0.0217391304347826,815,0.2608695652173913
U0296,4,7.0,3.5,0.5773502691896257,4,1.75,2024-05-31 19:19:00,2024-11-08 14:22:00,619,0.7453416149068324,33,33,28.24242424242424,31,8,4,26.17272727272728,52,0,2,False,0.7391304347826086,703,0.1290322580645161
U0297,10,22.0,3.9,0.8755950357709131,9,2.2,2024-01-16 20:45:00,2024-11-16 01:56:00,611,0.9836065573770492,39,39,40.58974358974359,36,9,1,32.87692307692308,33,1,2,True,0.3260869565217391,900,0.25
U0298,8,19.0,3.75,0.4629100498862757,8,2.375,2024-01-20 06:52:00,2024-11-02 12:46:00,625,0.8333333333333334,31,31,33.645161290322584,29,8,3,26.793548387096774,58,1,0,True,0.8695652173913043,1018,0.2758620689655172
U0299,8,24.0,3.875,0.6408699444616558,8,3.0,2024-01-26 06:52:00,2024-10-16 07:02:00,642,0.9056603773584904,28,28,20.392857142857142,27,1,6,20.11785714285714,53,0,2,True,0.7608695652173914,932,0.2962962962962963
U0300,6,17.0,3.333333333333333,1.632993161855452,6,2.833333333333333,2024-01-19 12:46:00,2024-12-13 12:22:00,584,0.547112462006079,25,25,22.88,25,3,5,19.964,50,2,9,True,0.6956521739130435,966,0.24
U0301,8,13.0,4.125,0.8345229603962802,7,1.625,2024-04-09 16:48:00,2024-12-16 04:54:00,581,0.9561752988047808,26,26,28.53846153846154,25,4,5,22.161538461538463,21,1,4,True,0.0652173913043478,656,0.28
U0302,13,33.0,3.615384615384616,1.12089707663561,12,2.5384615384615383,2024-01-12 22:31:00,2024-12-17 05:06:00,580,1.1470588235294117,30,30,35.86666666666667,27,5,2,26.16,50,0,1,False,0.6956521739130435,953,0.4444444444444444
U0303,10,24.0,3.8,1.0327955589886448,9,2.4,2024-02-09 18:56:00,2024-08-30 03:23:00,689,1.477832512315271,30,30,27.9,28,1,4,23.17,31,0,7,False,0.2826086956521739,842,0.3214285714285714
U0304,5,11.0,3.8,1.3038404810405295,5,2.2,2024-03-13 22:13:00,2024-10-15 18:09:00,643,0.6944444444444444,42,42,24.214285714285715,39,6,4,28.864285714285717,38,0,3,False,0.4347826086956521,696,0.1282051282051282
U0305,10,26.0,4.1,0.8755950357709131,10,2.6,2024-01-22 16:55:00,2024-12-01 15:03:00,596,0.9554140127388536,26,26,29.23076923076923,23,5,3,22.16923076923077,37,0,5,False,0.4130434782608695,572,0.4347826086956521
U0306,11,23.0,3.636363636363636,1.5666989036012804,11,2.090909090909091,2024-02-08 00:53:00,2024-09-26 15:22:00,662,1.4224137931034482,31,31,33.12903225806452,29,5,8,26.038709677419355,25,0,7,False,0.1521739130434782,642,0.3793103448275862
U0307,13,32.0,3.692307692307693,0.947330933431342,13,2.4615384615384617,2024-01-07 03:07:00,2024-12-07 10:28:00,590,1.1607142857142858,27,27,33.407407407407405,24,3,2,23.522222222222226,24,0,5,True,0.1304347826086956,1232,0.5416666666666666
U0308,8,20.0,3.375,0.9161253813129044,8,2.5,2024-01-15 14:30:00,2024-12-30 11:07:00,567,0.6857142857142857,38,38,30.92105263157895,35,7,5,29.07631578947368,20,0,8,False,0.0434782608695652,1221,0.2285714285714285
U0309,8,23.0,3.125,1.3562026818605373,8,2.875,2024-01-30 19:00:00,2024-12-19 09:58:00,578,0.7407407407407407,33,33,21.33333333333333,31,5,2,23.5,34,0,7,False,0.3478260869565217,586,0.2580645161290322
U0310,11,25.0,3.909090909090909,0.8312094145936335,11,2.272727272727273,2024-03-03 02:50:00,2024-12-08 01:04:00,589,1.1785714285714286,27,27,37.03703703703704,22,7,1,25.011111111111106,50,1,1,True,0.6956521739130435,1154,0.5
U0311,13,33.0,3.923076923076923,0.8623164985025763,13,2.5384615384615383,2024-02-19 15:06:00,2024-12-20 20:08:00,577,1.2745098039215688,31,31,28.70967741935484,28,11,3,25.712903225806453,29,0,0,False,0.2391304347826087,692,0.4642857142857143
U0312,11,26.0,2.8181818181818183,0.873862897505303,10,2.363636363636364,2024-02-01 02:39:00,2024-12-22 15:23:00,575,1.012269938650307,31,31,25.806451612903224,28,5,5,23.641935483870967,39,1,9,False,0.4565217391304347,824,0.3571428571428571
U0313,16,39.0,4.3125,0.8732124598286491,15,2.4375,2024-01-17 02:23:00,2024-11-22 06:42:00,605,1.5434083601286173,42,42,31.047619047619047,38,7,5,30.91428571428571,39,0,4,False,0.4565217391304347,880,0.3947368421052631
U0314,9,25.0,3.555555555555556,0.7264831572567788,9,2.7777777777777777,2024-01-31 18:22:00,2024-11-11 23:37:00,615,0.944055944055944,30,30,24.73333333333333,27,3,3,22.42,63,2,4,True,0.9782608695652174,992,0.3333333333333333
U0315,12,32.0,3.9166666666666665,1.311372170551507,11,2.6666666666666665,2024-01-09 02:32:00,2024-12-30 19:05:00,567,1.0084033613445378,40,40,34.025,35,4,4,30.0075,47,0,9,False,0.6304347826086957,800,0.3142857142857143
U0316,7,18.0,3.7142857142857135,1.1126972805283737,7,2.571428571428572,2024-02-18 10:36:00,2024-12-15 07:53:00,582,0.6976744186046512,27,27,33.25925925925926,22,5,2,23.47777777777777,55,0,6,False,0.8043478260869565,1006,0.3181818181818182
U0317,8,20.0,4.0,1.4142135623730951,8,2.5,2024-01-08 17:21:00,2024-11-19 03:20:00,608,0.759493670886076,29,29,43.72413793103448,26,4,5,27.817241379310342,55,2,8,True,0.8043478260869565,1195,0.3076923076923077
U0318,10,25.0,3.3,1.1595018087284057,10,2.5,2024-01-01 11:16:00,2024-12-17 07:07:00,580,0.8547008547008548,31,30,23.483870967741936,29,6,0,23.34516129032258,62,1,5,False,0.9565217391304348,1030,0.3448275862068966
U0319,12,32.0,3.75,1.2154310870109943,12,2.6666666666666665,2024-02-08 15:39:00,2024-11-19 23:35:00,607,1.2587412587412588,29,29,40.27586206896552,27,6,3,27.382758620689657,25,1,1,False,0.1521739130434782,675,0.4444444444444444
U0320,13,34.0,3.8461538461538463,0.8987170342729173,13,2.6153846153846154,2024-01-14 00:52:00,2024-12-08 15:48:00,589,1.181818181818182,29,29,21.13793103448276,26,7,2,21.641379310344824,44,0,2,False,0.5652173913043478,1294,0.5
U0321,8,19.0,4.625,0.5175491695067657,8,2.375,2024-04-05 18:45:00,2024-12-02 01:39:00,595,0.995850622406639,28,28,26.785714285714285,25,7,6,22.83571428571428,44,0,7,False,0.5652173913043478,1212,0.32
U0322,13,29.0,3.615384615384616,1.192927878405448,13,2.230769230769231,2024-01-05 06:04:00,2024-10-27 05:58:00,631,1.3175675675675675,21,20,26.285714285714285,19,3,4,18.585714285714285,51,1,8,False,0.717391304347826,969,0.6842105263157895
U0323,10,22.0,3.7,0.9486832980505138,9,2.2,2024-03-08 06:16:00,2024-12-25 15:33:00,572,1.023890784982935,31,29,22.70967741935484,29,3,4,22.51290322580645,38,2,7,False,0.4347826086956521,847,0.3103448275862069
U0324,15,37.0,3.8666666666666663,0.5163977794943223,15,2.466666666666667,2024-01-18 17:24:00,2024-12-14 06:53:00,583,1.3595166163141994,31,30,30.483870967741936,28,6,5,25.24516129032258,47,1,1,False,0.6304347826086957,843,0.5357142857142857
U0325,11,31.0,3.8181818181818175,1.2504544628399563,11,2.8181818181818183,2024-01-02 06:20:00,2024-12-17 20:35:00,580,0.9401709401709404,32,32,34.5625,29,6,1,26.96875,50,1,3,True,0.6956521739130435,668,0.3793103448275862
U0326,10,29.0,3.3,0.9486832980505138,10,2.9,2024-01-20 12:05:00,2024-12-23 03:33:00,574,0.8875739644970414,41,40,20.195121951219512,39,4,5,26.958536585365856,45,0,3,False,0.5869565217391305,1076,0.2564102564102564
U0327,8,22.0,3.75,1.164964745021435,8,2.75,2024-01-09 22:26:00,2024-07-27 00:38:00,723,1.2,26,26,41.42307692307692,22,4,3,25.426923076923075,64,1,8,False,1.0,1143,0.3636363636363636
U0328,15,32.0,3.6,0.9102589898327996,15,2.1333333333333333,2024-01-29 10:17:00,2024-12-07 22:43:00,589,1.4331210191082802,37,36,28.0,33,4,3,26.9,50,0,0,False,0.6956521739130435,632,0.4545454545454545
U0329,13,35.0,3.923076923076923,1.0377490433255414,12,2.6923076923076925,2024-02-07 01:43:00,2024-10-06 17:28:00,652,1.6049382716049383,33,33,21.57575757575757,31,5,4,23.57272727272727,22,0,1,True,0.0869565217391304,1285,0.3870967741935484
U0330,10,23.0,3.7,1.159501808728406,9,2.3,2024-02-26 20:34:00,2024-11-23 17:57:00,604,1.1070110701107012,24,24,35.041666666666664,22,3,2,22.7125,36,0,1,False,0.391304347826087,1164,0.4090909090909091
U0331,15,35.0,3.733333333333333,0.7037315505489967,14,2.333333333333333,2024-04-02 12:13:00,2024-12-29 22:35:00,567,1.6544117647058825,34,34,30.294117647058822,31,6,2,26.688235294117646,21,1,9,False,0.0652173913043478,993,0.4516129032258064
U0332,5,11.0,3.6,1.1401754250991378,5,2.2,2024-03-26 09:15:00,2024-09-06 16:25:00,682,0.9090909090909092,22,22,29.363636363636363,22,2,2,20.20909090909091,52,0,0,False,0.7391304347826086,1004,0.2272727272727272
U0333,10,21.0,3.0,0.9428090415820634,10,2.1,2024-03-13 18:14:00,2024-11-12 21:54:00,614,1.2244897959183674,24,24,30.791666666666668,24,3,7,21.8375,34,0,5,False,0.3478260869565217,997,0.4166666666666667
U0334,18,51.0,3.6666666666666665,1.1375929179890425,18,2.833333333333333,2024-01-15 07:37:00,2024-12-17 08:05:00,580,1.5976331360946745,27,27,28.0,26,2,2,22.1,61,1,5,True,0.9347826086956522,1254,0.6923076923076923
U0335,9,24.0,4.111111111111111,1.2692955176439846,9,2.6666666666666665,2024-01-22 11:14:00,2024-12-30 22:02:00,566,0.7848837209302325,29,29,25.344827586206897,24,7,1,22.503448275862063,45,0,2,False,0.5869565217391305,954,0.375
U0336,13,32.0,3.8461538461538463,0.987096233585649,13,2.4615384615384617,2024-02-04 23:35:00,2024-12-29 06:10:00,568,1.1854103343465046,33,33,30.09090909090909,30,6,4,26.12727272727273,47,1,4,False,0.6304347826086957,971,0.4333333333333333
U0337,7,20.0,3.2857142857142856,1.3801311186847085,7,2.857142857142857,2024-01-29 01:56:00,2024-12-23 13:30:00,574,0.6363636363636364,29,28,27.724137931034484,28,4,2,23.417241379310344,46,0,3,True,0.6086956521739131,799,0.25
U0338,9,22.0,3.555555555555556,1.3333333333333337,8,2.4444444444444446,2024-02-28 23:05:00,2024-12-12 07:21:00,585,0.9375,32,32,25.5,32,7,2,25.05,63,1,5,False,0.9782608695652174,933,0.25
U0339,14,36.0,3.571428571428572,0.85163062725264,13,2.571428571428572,2024-02-14 22:03:00,2024-12-12 23:21:00,584,1.3861386138613865,26,25,30.73076923076923,22,2,2,21.81923076923077,23,1,0,False,0.108695652173913,870,0.5909090909090909
