transaction_id,user_id,product_id,quantity,rating,timestamp,payment_method
T002773,U0246,P0177,3.0,3,2024-08-11 06:31:00,COD
T002774,U0075,P0079,3.0,4,2024-11-27 15:45:00,Debit Card
T002775,U0387,P0100,3.0,5,2024-07-02 11:56:00,UPI
T002776,U0315,P0043,2.0,,2024-07-09 11:32:00,Net Banking
T002777,U0291,P0173,3.0,5,2024-05-23 12:40:00,COD
T002778,U0298,P0185,3.0,4,2024-11-02 12:46:00,Debit Card
T002779,U0182,P0127,2.0,5,2024-12-06 08:47:00,UPI
T002780,U0360,P0161,2.0,2,2024-04-14 18:13:00,Net Banking
T002781,U0189,P0017,1.0,1,2024-08-30 06:00:00,UPI
T002782,U0425,P0109,3.0,2,2024-05-01 19:19:00,UPI
T002783,U0490,P0100,2.0,3,2024-03-25 07:43:00,UPI
T002784,U0023,P0166,1.0,4,2024-01-18 08:26:00,Debit Card
T002785,U0472,P0144,4.0,5,2024-02-17 09:27:00,Net Banking
T002786,U0099,P0039,4.0,4,2024-03-24 08:03:00,Debit Card
T002787,U0497,P0144,1.0,2,2024-10-14 13:02:00,UPI
T002788,U0063,P0159,3.0,4,2024-05-23 22:40:00,COD
T002789,U0416,P0152,1.0,4,2024-02-25 03:00:00,Net Banking
T002790,U0252,P0171,4.0,3,2024-12-20 17:04:00,UPI
T002791,U0432,P0164,2.0,3,2024-01-16 00:30:00,Net Banking
T002792,U0086,P0112,2.0,3,2024-01-17 09:56:00,Credit Card
T002793,U0228,P0172,3.0,,2024-10-04 11:11:00,Credit Card
T002794,U0315,P0156,3.0,5,2024-12-30 19:05:00,UPI
T002795,U0331,P0007,1.0,4,2024-12-29 22:35:00,COD
T002796,U0328,P0004,1.0,3,2024-05-17 08:37:00,Net Banking
T002797,U0145,P0038,3.0,5,2024-04-23 13:27:00,Credit Card
T002798,U0310,P0148,2.0,3,2024-06-23 19:00:00,COD
T002799,U0414,P0182,4.0,2,2024-07-29 04:04:00,Credit Card
T002800,U0010,P0087,2.0,3,2024-06-02 22:11:00,Debit Card
T002801,U0324,P0049,1.0,4,2024-06-01 11:27:00,Debit Card
T002802,U0109,P0017,1.0,3,2024-02-14 19:46:00,Debit Card
T002803,U0018,P0079,1.0,4,2024-12-19 05:38:00,Net Banking
T002804,U0324,P0153,2.0,4,2024-01-18 17:24:00,Debit Card
T002805,U0307,P0004,2.0,4,2024-07-16 03:02:00,Net Banking
T002806,U0241,P0182,3.0,,2024-10-22 00:47:00,Credit Card
T002807,U0275,P0030,2.0,4,2024-01-13 11:25:00,Debit Card
T002808,U0156,P0084,4.0,4,2024-06-22 00:37:00,UPI
T002809,U0400,P0111,4.0,3,2024-12-24 05:29:00,Debit Card
T002810,U0327,P0135,2.0,,2024-04-23 08:19:00,Credit Card
T002811,U0416,P0090,2.0,5,2024-06-27 18:10:00,Net Banking
T002812,U0079,P0027,3.0,4,2024-03-13 09:50:00,Credit Card
T002813,U0474,P0107,2.0,5,2024-05-24 05:37:00,UPI
T002814,U0004,P0172,2.0,5,2024-01-06 03:41:00,Debit Card
T002815,U0325,P0104,4.0,2,2024-10-13 11:22:00,Credit Card
T002816,U0402,P0028,3.0,5,2024-07-28 13:57:00,Debit Card
T002817,U0131,P0114,3.0,3,2024-11-12 06:08:00,UPI
T002818,U0272,P0063,2.0,4,2024-05-30 23:26:00,Credit Card
T002819,U0374,P0081,1.0,4,2024-04-04 18:30:00,UPI
T002820,U0257,P0066,3.0,2,2024-06-19 05:31:00,UPI
T002821,U0194,P0197,3.0,4,2024-06-09 11:59:00,Credit Card
T002822,U0003,P0027,3.0,4,2024-04-04 18:41:00,Net Banking
T002823,U0008,P0077,4.0,4,2024-04-29 09:44:00,Net Banking
T002824,U0077,P0061,4.0,5,2024-01-24 08:23:00,COD
T002825,U0310,P0131,1.0,4,2024-11-13 17:55:00,Credit Card
T002826,U0364,P0007,2.0,4,2024-01-03 20:34:00,UPI
T002827,U0221,P0014,1.0,5,2024-09-25 07:26:00,Debit Card
T002828,U0065,P0059,4.0,3,2024-01-18 09:39:00,Debit Card
T002829,U0392,P0108,1.0,4,2024-02-19 08:54:00,Net Banking
T002830,U0434,P0012,3.0,3,2024-05-27 16:05:00,UPI
T002831,U0045,P0148,4.0,5,2024-08-22 08:44:00,UPI
T002832,U0427,P0197,2.0,1,2024-08-10 00:27:00,Debit Card
T002833,U0322,P0102,2.0,3,2024-08-03 13:02:00,Net Banking
T002834,U0279,P0175,2.0,5,2024-05-03 16:27:00,Credit Card
T002835,U0472,P0184,4.0,,2024-03-26 20:38:00,COD
T002836,U0468,P0052,2.0,4,2024-07-23 16:19:00,UPI
T002837,U0135,P0120,2.0,5,2024-10-30 08:43:00,Credit Card
T002838,U0403,P0161,2.0,4,2024-07-07 20:42:00,COD
T002839,U0411,P0182,4.0,5,2024-02-24 01:15:00,COD
T002840,U0004,P0045,1.0,4,2024-05-29 18:41:00,UPI
T002841,U0453,P0004,3.0,5,2024-12-27 19:32:00,Credit Card
T002842,U0327,P0084,2.0,2,2024-07-01 06:34:00,Credit Card
T002843,U0356,P0089,2.0,4,2024-09-23 23:13:00,Debit Card
T002844,U0148,P0139,4.0,5,2024-11-19 04:01:00,Debit Card
T002845,U0310,P0171,4.0,,2024-04-07 15:11:00,Debit Card
T002846,U0399,P0153,3.0,3,2024-02-13 02:57:00,Debit Card
T002847,U0391,P0187,3.0,4,2024-01-23 13:59:00,Net Banking
T002848,U0228,P0096,1.0,5,2024-01-24 01:10:00,COD
T002849,U0128,P0122,2.0,4,2024-05-16 04:47:00,Debit Card
T002850,U0009,P0031,3.0,4,2024-01-05 22:08:00,Net Banking
T002851,U0331,P0128,4.0,4,2024-08-03 18:15:00,Debit Card
T002852,U0206,P0199,4.0,4,2024-10-23 11:18:00,Debit Card
T002853,U0474,P0102,1.0,3,2024-03-19 02:08:00,Credit Card
T002854,U0014,P0022,2.0,5,2024-03-12 09:48:00,Net Banking
T002855,U0318,P0125,2.0,1,2024-01-02 17:08:00,UPI
T002856,U0146,P0097,1.0,1,2024-10-21 09:56:00,UPI
T002857,U0127,P0031,1.0,5,2024-08-04 17:46:00,Net Banking
T002858,U0354,P0156,3.0,4,2024-07-17 07:08:00,Debit Card
T002859,U0223,P0187,2.0,4,2024-01-25 08:06:00,Credit Card
T002860,U0185,P0182,3.0,4,2024-09-07 17:20:00,Net Banking
T002861,U0055,P0142,2.0,4,2024-04-06 04:13:00,Debit Card
T002862,U0131,P0107,1.0,4,2024-08-18 15:15:00,Net Banking
T002863,U0465,P0156,3.0,2,2024-05-16 23:34:00,Credit Card
T002864,U0018,P0131,2.0,3,2024-06-08 22:07:00,Debit Card
T002865,U0295,P0192,1.0,4,2024-09-25 14:28:00,UPI
T002866,U0072,P0143,4.0,5,2024-08-08 17:16:00,UPI
T002867,U0238,P0195,1.0,5,2024-06-11 09:46:00,COD
T002868,U0232,P0015,4.0,2,2024-08-29 06:27:00,Credit Card
T002869,U0422,P0164,2.0,4,2024-03-20 06:03:00,Debit Card
T002870,U0284,P0162,4.0,3,2024-07-22 01:35:00,UPI
T002871,U0223,P0019,3.0,1,2024-07-05 23:24:00,UPI
T002872,U0374,P0153,2.0,2,2024-11-29 11:23:00,Credit Card
T002873,U0074,P0194,1.0,1,2024-09-13 16:35:00,Debit Card
T002874,U0438,P0082,3.0,2,2024-10-01 21:34:00,Credit Card
T002875,U0426,P0021,1.0,5,2024-10-28 16:08:00,Credit Card
T002876,U0486,P0073,1.0,4,2024-11-28 02:30:00,Net Banking
T002877,U0136,P0197,3.0,4,2024-10-04 18:24:00,Credit Card
T002878,U0058,P0196,4.0,1,2024-04-24 16:05:00,Credit Card
T002879,U0029,P0078,3.0,5,2024-06-01 16:19:00,UPI
T002880,U0402,P0015,3.0,4,2024-04-02 10:51:00,UPI
T002881,U0037,P0090,3.0,4,2024-07-18 13:01:00,Credit Card
T002882,U0087,P0119,4.0,3,2024-11-02 07:12:00,Credit Card
T002883,U0341,P0114,2.0,4,2024-09-07 13:12:00,UPI
T002884,U0185,P0014,3.0,4,2024-08-24 12:57:00,Net Banking
T002885,U0477,P0024,1.0,4,2024-03-20 18:15:00,Debit Card
T002886,U0407,P0156,2.0,4,2024-01-14 20:54:00,UPI
T002887,U0032,P0133,3.0,4,2024-08-17 10:21:00,UPI
T002888,U0430,P0017,3.0,3,2024-05-02 16:37:00,Credit Card
T002889,U0002,P0057,4.0,5,2024-08-16 03:38:00,Credit Card
T002890,U0131,P0053,1.0,5,2024-02-10 23:30:00,UPI
T002891,U0473,,4.0,5,2024-12-24 12:56:00,Credit Card
T002892,U0424,P0140,3.0,4,2024-08-03 18:19:00,UPI
T002893,U0289,P0160,2.0,4,2024-09-12 17:36:00,COD
T002894,U0246,P0107,2.0,5,2024-11-20 11:00:00,UPI
T002895,U0405,P0125,2.0,4,2024-09-25 16:29:00,UPI
T002896,U0096,P0080,,5,2024-05-25 09:19:00,COD
T002897,U0454,P0056,3.0,3,2024-09-18 12:17:00,COD
T002898,U0471,P0081,4.0,4,2024-02-29 06:53:00,Credit Card
T002899,U0078,P0032,4.0,4,2024-11-14 12:30:00,UPI
T002900,U0149,P0074,1.0,2,2024-02-16 03:08:00,UPI
T002901,U0412,P0183,2.0,5,2024-04-04 11:38:00,Credit Card
T002902,U0359,P0006,3.0,2,2024-02-28 16:14:00,UPI
T002903,U0398,P0039,4.0,,2024-12-10 11:36:00,COD
T002904,U0253,P0061,4.0,3,2024-10-20 03:51:00,Credit Card
T002905,U0495,P0067,4.0,4,2024-01-27 12:25:00,Debit Card
T002906,U0181,P0048,4.0,4,2024-03-29 19:08:00,Credit Card
T002907,U0157,P0064,4.0,5,2024-09-01 22:54:00,Debit Card
T002908,U0028,P0069,4.0,3,2024-11-01 13:39:00,COD
T002909,U0318,P0194,1.0,3,2024-05-19 14:00:00,Debit Card
T002910,U0481,P0147,3.0,2,2024-11-24 01:58:00,Net Banking
T002911,U0101,P0049,3.0,5,2024-03-01 04:23:00,UPI
T002912,U0427,P0013,1.0,4,2024-10-06 06:21:00,Net Banking
T002913,U0087,P0003,2.0,3,2024-11-24 15:05:00,COD
T002914,U0440,P0105,4.0,3,2024-10-12 00:50:00,UPI
T002915,U0361,P0058,4.0,4,2024-02-23 10:39:00,Debit Card
T002916,U0098,P0138,4.0,4,2024-10-07 00:58:00,Debit Card
T002917,U0250,P0035,1.0,4,2024-11-05 14:53:00,Debit Card
T002918,U0294,P0053,2.0,1,2024-06-12 00:38:00,Net Banking
T002919,U0233,P0074,4.0,2,2024-05-02 10:47:00,UPI
T002920,U0433,P0033,4.0,2,2024-08-26 16:43:00,Net Banking
T002921,U0132,P0019,1.0,5,2024-07-08 18:38:00,Credit Card
T002922,U0492,P0167,3.0,4,2024-02-17 14:41:00,UPI
T002923,U0394,P0065,1.0,4,2024-05-16 06:20:00,Credit Card
T002924,U0082,P0055,1.0,5,2024-05-18 17:50:00,UPI
T002925,U0405,P0084,3.0,3,2024-01-22 11:26:00,Credit Card
T002926,U0164,P0135,4.0,4,2024-08-16 18:35:00,UPI
T002927,U0107,P0085,3.0,4,2024-03-23 21:12:00,Credit Card
T002928,U0025,P0143,1.0,,2024-04-07 03:12:00,Credit Card
T002929,U0406,P0037,2.0,3,2024-03-23 16:24:00,UPI
T002930,U0237,P0122,1.0,4,2024-03-17 01:11:00,Debit Card
T002931,U0500,P0062,3.0,2,2024-07-20 13:52:00,Credit Card
T002932,U0387,P0156,4.0,4,2024-01-29 23:50:00,UPI
T002933,U0290,P0120,4.0,,2024-09-01 15:55:00,COD
T002934,U0167,P0123,3.0,5,2024-10-02 06:39:00,COD
T002935,U0089,P0165,1.0,5,2024-07-20 02:49:00,Credit Card
T002936,U0045,P0086,2.0,,2024-03-27 04:49:00,Net Banking
T002937,U0245,P0116,4.0,5,2024-02-21 07:42:00,Credit Card
T002938,U0256,P0062,2.0,4,2024-10-05 20:32:00,UPI
T002939,U0440,P0073,3.0,4,2024-03-01 04:43:00,Credit Card
T002940,U0039,P0198,3.0,4,2024-01-19 02:22:00,UPI
T002941,U0059,P0085,1.0,4,2024-03-24 19:07:00,UPI
T002942,U0405,P0185,4.0,4,2024-06-29 05:06:00,UPI
T002943,U0312,P0153,2.0,4,2024-02-19 05:28:00,Credit Card
T002944,U0373,P0006,2.0,2,2024-01-19 14:00:00,Credit Card
T002945,U0375,P0124,1.0,5,2024-10-10 19:56:00,Net Banking
T002946,U0066,P0196,3.0,,2024-08-13 01:41:00,Debit Card
T002947,U0390,P0001,2.0,4,2024-10-26 05:08:00,COD
T002948,U0401,P0140,4.0,5,2024-07-18 14:31:00,UPI
T002949,U0478,P0021,4.0,4,2024-04-04 19:13:00,Credit Card
T002950,U0327,P0069,4.0,,2024-01-09 22:26:00,COD
T002951,U0423,P0085,4.0,4,2024-12-23 19:50:00,UPI
T002952,U0136,P0120,1.0,4,2024-12-09 19:55:00,UPI
T002953,U0222,P0130,2.0,3,2024-12-06 20:35:00,UPI
T002954,U0196,P0010,1.0,3,2024-08-04 07:09:00,Debit Card
T002955,U0401,P0003,2.0,3,2024-01-09 22:27:00,Credit Card
T002956,U0012,P0107,2.0,4,2024-10-31 15:36:00,Debit Card
T002957,U0036,P0148,4.0,3,2024-12-04 19:56:00,UPI
T002958,U0199,P0100,2.0,4,2024-06-04 13:06:00,UPI
T002959,U0349,P0094,1.0,5,2024-02-19 06:15:00,Debit Card
T002960,U0081,P0078,3.0,4,2024-02-21 17:36:00,Debit Card
T002961,U0095,P0106,1.0,3,2024-12-13 00:49:00,Net Banking
T002962,U0118,P0122,2.0,4,2024-09-18 21:11:00,Credit Card
T002963,U0377,P0093,3.0,1,2024-06-25 14:29:00,COD
T002964,U0266,P0120,4.0,2,2024-01-22 09:05:00,UPI
T002965,U0492,P0077,1.0,,2024-09-15 09:03:00,Credit Card
T002966,U0374,P0030,2.0,3,2024-03-18 09:24:00,Debit Card
T002967,U0134,P0018,3.0,4,2024-10-24 08:52:00,Debit Card
T002968,U0071,P0145,1.0,3,2024-11-27 20:40:00,UPI
T002969,U0185,P0117,1.0,,2024-06-16 04:04:00,UPI
T002970,U0275,P0056,2.0,3,2024-02-18 09:45:00,COD
T002971,U0412,P0095,3.0,3,2024-08-14 12:35:00,UPI
T002972,U0428,P0041,2.0,4,2024-12-07 02:10:00,Credit Card
T002973,U0182,P0008,1.0,4,2024-08-20 19:02:00,COD
T002974,U0005,P0142,2.0,3,2024-04-27 15:42:00,Net Banking
T002975,U0219,P0163,1.0,5,2024-09-23 10:45:00,UPI
T002976,U0264,P0143,3.0,3,2024-08-04 11:59:00,UPI
T002977,U0054,P0192,4.0,5,2024-10-22 17:24:00,Credit Card
T002978,U0139,P0011,3.0,5,2024-08-22 11:45:00,Debit Card
T002979,U0328,P0085,3.0,3,2024-08-12 13:52:00,Net Banking
T002980,U0276,P0010,4.0,5,2024-05-18 02:21:00,Net Banking
T002981,U0151,P0075,3.0,5,2024-03-22 03:01:00,UPI
T002982,U0034,P0165,3.0,2,2024-07-19 19:56:00,Credit Card
T002983,U0299,P0110,4.0,4,2024-01-26 06:52:00,Credit Card
T002984,U0384,P0047,4.0,4,2024-07-05 05:56:00,Debit Card
T002985,U0151,P0021,3.0,3,2024-02-28 18:28:00,Credit Card
T002986,U0401,P0057,2.0,4,2024-12-23 02:46:00,UPI
T002987,U0431,P0048,3.0,2,2024-06-28 00:12:00,Credit Card
T002988,U0043,P0163,3.0,5,2024-06-16 06:00:00,Credit Card
T002989,U0146,P0176,2.0,3,2024-11-01 14:38:00,Debit Card
T002990,U0293,P0006,1.0,5,2024-12-10 21:05:00,Credit Card
T002991,U0462,P0015,1.0,2,2024-06-04 03:06:00,UPI
T002992,U0019,P0171,3.0,,2024-06-25 12:38:00,UPI
T002993,U0446,P0076,2.0,5,2024-11-15 18:27:00,Debit Card
T002994,U0228,P0007,2.0,3,2024-10-28 19:46:00,Debit Card
T002995,U0433,P0167,1.0,4,2024-11-12 17:58:00,Debit Card
T002996,U0322,P0077,1.0,5,2024-09-19 09:04:00,UPI
T002997,U0495,P0105,4.0,2,2024-10-10 06:39:00,UPI
T002998,U0061,P0035,1.0,,2024-07-05 16:37:00,Net Banking
T002999,U0328,P0047,3.0,5,2024-06-17 02:05:00,Debit Card
T003000,U0158,P0037,3.0,3,2024-02-10 06:21:00,Credit Card
T003001,U0036,P0191,1.0,5,2024-07-10 04:50:00,COD
T003002,U0253,P0113,2.0,3,2024-08-24 06:24:00,COD
T003003,U0093,P0198,4.0,3,2024-08-12 21:11:00,UPI
T003004,U0186,P0077,3.0,5,2024-04-29 12:08:00,Net Banking
T003005,U0169,P0192,2.0,1,2024-02-29 08:07:00,UPI
T003006,U0235,P0119,1.0,2,2024-09-22 15:34:00,UPI
T003007,U0239,P0155,3.0,2,2024-10-24 03:58:00,UPI
T003008,U0478,P0186,1.0,4,2024-01-11 10:37:00,UPI
T003009,U0279,P0046,2.0,4,2024-08-17 16:44:00,Credit Card
T003010,U0019,P0016,1.0,4,2024-01-22 20:14:00,UPI
T003011,U0172,P0169,2.0,5,2024-01-05 15:08:00,UPI
T003012,U0433,P0173,4.0,3,2024-11-07 11:05:00,Debit Card
T003013,U0167,P0081,3.0,4,2024-02-27 21:34:00,Debit Card
T003014,U0438,P0158,3.0,5,2024-12-27 03:05:00,Debit Card
T003015,U0442,P0058,4.0,,2024-01-02 05:36:00,Net Banking
T003016,U0393,P0182,1.0,2,2024-09-05 04:42:00,Credit Card
T003017,U0272,P0052,2.0,3,2024-10-23 08:53:00,COD
T003018,U0157,P0119,3.0,4,2024-01-26 11:08:00,Credit Card
T003019,U0194,P0051,4.0,5,2024-12-11 02:55:00,UPI
T003020,U0150,P0027,3.0,5,2024-08-07 04:45:00,Debit Card
T003021,U0471,P0107,4.0,2,2024-05-15 21:21:00,Net Banking
T003022,U0319,P0192,4.0,2,2024-04-07 12:52:00,UPI
T003023,U0489,P0170,1.0,5,2024-06-29 07:07:00,Credit Card
T003024,U0262,P0046,4.0,4,2024-04-05 16:53:00,Credit Card
T003025,U0388,P0049,3.0,5,2024-04-11 10:53:00,COD
T003026,U0333,P0177,4.0,3,2024-09-21 03:07:00,Net Banking
T003027,U0499,P0142,3.0,,2024-10-24 18:58:00,COD
T003028,U0073,P0168,3.0,2,2024-03-02 21:43:00,Debit Card
T003029,U0125,P0133,4.0,3,2024-02-28 05:59:00,Net Banking
T003030,U0050,P0014,4.0,4,2024-12-29 05:36:00,Credit Card
T003031,U0335,P0184,4.0,5,2024-11-18 21:08:00,Credit Card
T003032,U0111,P0097,4.0,4,2024-06-20 20:40:00,Debit Card
T003033,U0142,P0083,4.0,5,2024-02-24 20:56:00,UPI
T003034,U0360,P0095,4.0,,2024-09-23 01:55:00,UPI
T003035,U0429,P0024,4.0,3,2024-03-12 06:31:00,Debit Card
T003036,U0337,P0031,1.0,4,2024-11-21 17:38:00,Credit Card
T003037,U0263,P0037,1.0,1,2024-03-12 10:49:00,UPI
T003038,U0194,P0091,2.0,4,2024-07-03 21:36:00,UPI
T003039,U0420,P0111,2.0,3,2024-06-08 12:57:00,Credit Card
T003040,U0405,P0068,1.0,4,2024-08-06 05:23:00,UPI
T003041,U0479,P0138,2.0,4,2024-02-07 15:55:00,UPI
T003042,U0371,P0095,4.0,4,2024-08-09 10:41:00,COD
T003043,U0066,P0167,1.0,5,2024-12-24 03:40:00,UPI
T003044,U0186,P0139,4.0,3,2024-06-27 16:02:00,Credit Card
T003045,U0167,P0169,1.0,5,2024-10-03 13:50:00,Debit Card
T003046,U0496,P0012,3.0,3,2024-05-24 02:26:00,UPI
T003047,U0140,P0079,3.0,2,2024-02-02 07:16:00,Credit Card
T003048,U0391,P0111,3.0,3,2024-01-20 08:30:00,Credit Card
T003049,U0068,P0072,4.0,5,2024-01-03 14:30:00,Net Banking
T003050,U0158,P0170,3.0,5,2024-10-26 19:06:00,Debit Card
T003051,U0402,P0045,2.0,4,2024-05-29 00:23:00,UPI
T003052,U0295,P0106,4.0,4,2024-04-01 02:17:00,UPI
T003053,U0160,P0007,1.0,4,2024-02-01 10:07:00,Debit Card
T003054,U0189,P0019,4.0,3,2024-04-25 10:26:00,Credit Card
T003055,U0272,P0182,3.0,4,2024-02-25 00:42:00,Debit Card
T003056,U0483,P0191,1.0,5,2024-03-31 15:00:00,Debit Card
T003057,U0341,P0063,3.0,5,2024-10-13 13:10:00,UPI
T003058,U0288,P0116,1.0,2,2024-09-20 23:49:00,Credit Card
T003059,U0018,P0170,3.0,2,2024-02-15 01:56:00,Credit Card
T003060,U0249,P0145,1.0,4,2024-07-22 12:04:00,UPI
T003061,U0028,P0029,4.0,5,2024-10-03 17:33:00,Debit Card
T003062,U0200,P0098,3.0,4,2024-05-08 07:44:00,Debit Card
T003063,U0465,P0158,3.0,3,2024-03-09 21:04:00,Credit Card
T003064,U0451,P0042,1.0,4,2024-11-05 08:41:00,Credit Card
T003065,U0071,P0145,2.0,5,2024-03-03 19:27:00,Credit Card
T003066,U0482,P0187,4.0,5,2024-04-18 19:28:00,UPI
T003067,U0197,P0077,3.0,3,2024-04-17 00:55:00,Debit Card
T003068,U0001,P0051,2.0,5,2024-01-18 14:46:00,Net Banking
T003069,U0403,P0084,4.0,3,2024-12-06 01:49:00,Debit Card
T003070,U0207,P0157,3.0,3,2024-09-20 05:13:00,COD
T003071,U0097,P0148,2.0,4,2024-11-23 16:43:00,Credit Card
T003072,U0381,P0158,2.0,2,2024-10-02 13:35:00,Credit Card
T003073,U0364,P0059,1.0,5,2024-07-10 03:39:00,Net Banking
T003074,U0242,P0175,2.0,3,2024-01-31 00:57:00,UPI
T003075,U0075,P0113,4.0,1,2024-08-05 23:42:00,Net Banking
T003076,U0266,P0121,3.0,4,2024-10-17 14:42:00,UPI
T003077,U0324,P0045,4.0,4,2024-03-26 04:10:00,Credit Card
T003078,U0212,P0066,4.0,3,2024-03-04 00:21:00,Net Banking
T003079,U0445,P0071,3.0,4,2024-12-11 00:43:00,Debit Card
T003080,U0117,P0049,3.0,5,2024-09-30 19:17:00,Credit Card
T003081,U0329,P0066,4.0,5,2024-08-31 18:17:00,UPI
T003082,U0475,P0058,3.0,2,2024-02-04 07:08:00,UPI
T003083,U0425,P0095,1.0,4,2024-01-05 14:42:00,Credit Card
T003084,U0038,P0193,4.0,2,2024-06-04 11:15:00,Credit Card
T003085,U0239,P0064,1.0,2,2024-11-25 20:02:00,COD
T003086,U0472,P0096,2.0,3,2024-11-05 10:37:00,UPI
T003087,U0247,P0065,2.0,4,2024-05-09 13:39:00,Net Banking
T003088,U0140,P0005,2.0,4,2024-10-29 20:43:00,UPI
T003089,U0242,P0062,3.0,1,2024-10-03 06:03:00,Credit Card
T003090,U0105,P0025,2.0,4,2024-10-08 03:35:00,UPI
T003091,U0200,P0178,4.0,3,2024-12-20 19:34:00,Debit Card
T003092,U0215,P0192,4.0,5,2024-08-30 14:46:00,COD
T003093,U0491,P0029,1.0,4,2024-02-06 04:26:00,Net Banking
T003094,U0063,P0129,1.0,4,2024-01-08 01:06:00,UPI
T003095,U0087,P0124,3.0,4,2024-06-03 10:44:00,Credit Card
T003096,U0146,P0107,3.0,3,2024-12-06 11:37:00,Credit Card
T003097,U0398,P0015,1.0,4,2024-05-17 18:18:00,Net Banking
T003098,U0176,P0061,1.0,4,2024-04-07 19:35:00,Credit Card
T003099,U0109,P0038,2.0,4,2024-09-23 17:57:00,Net Banking
T003100,U0333,P0185,3.0,2,2024-09-10 05:21:00,Debit Card
T003101,U0056,P0158,4.0,4,2024-09-07 15:51:00,Debit Card
T003102,U0463,P0179,4.0,,2024-08-12 17:44:00,Credit Card
T003103,U0151,P0003,3.0,3,2024-06-20 13:54:00,Credit Card
T003104,U0401,P0084,4.0,5,2024-06-08 15:25:00,Credit Card
T003105,U0030,P0004,4.0,3,2024-10-30 14:40:00,Net Banking
T003106,U0079,P0193,2.0,4,2024-12-28 19:28:00,UPI
T003107,U0157,P0103,2.0,4,2024-07-11 07:36:00,UPI
T003108,U0302,P0008,4.0,4,2024-05-29 23:05:00,Credit Card
T003109,U0486,P0065,4.0,1,2024-09-14 01:37:00,UPI
T003110,U0496,P0102,4.0,3,2024-03-25 05:39:00,UPI
T003111,U0432,P0069,3.0,3,2024-02-21 11:26:00,Net Banking
T003112,U0134,P0144,3.0,3,2024-04-17 17:19:00,UPI
T003113,U0434,P0053,3.0,4,2024-04-29 16:17:00,UPI
T003114,U0142,P0045,1.0,3,2024-09-30 18:34:00,Net Banking
T003115,U0244,P0157,2.0,2,2024-08-28 10:01:00,Debit Card
T003116,U0215,P0024,4.0,4,2024-02-08 05:27:00,Credit Card
T003117,U0113,P0064,3.0,4,2024-12-03 02:48:00,Credit Card
T003118,,P0102,1.0,1,2024-06-16 17:20:00,UPI
T003119,U0032,P0077,4.0,4,2024-07-18 21:39:00,UPI
T003120,U0364,P0074,4.0,2,2024-07-22 10:35:00,Debit Card
T003121,U0322,P0117,1.0,5,2024-02-04 00:20:00,COD
T003122,U0445,P0046,4.0,5,2024-06-11 10:38:00,Net Banking
T003123,U0026,P0169,4.0,2,2024-07-12 06:13:00,Debit Card
T003124,U0025,P0129,1.0,5,2024-05-02 05:38:00,Credit Card
T003125,U0310,P0151,2.0,3,2024-06-22 04:50:00,Debit Card
T003126,U0421,P0164,1.0,3,2024-04-18 15:55:00,Credit Card
T003127,U0004,P0004,2.0,4,2024-08-08 07:09:00,Debit Card
T003128,U0379,P0157,3.0,5,2024-03-23 18:24:00,UPI
T003129,U0236,P0069,1.0,3,2024-07-11 19:03:00,UPI
T003130,U0231,P0083,1.0,5,2024-06-28 14:49:00,Credit Card
T003131,U0203,P0010,1.0,5,2024-06-29 09:15:00,COD
T003132,U0317,P0187,4.0,,2024-07-30 12:52:00,Debit Card
T003133,U0025,P0098,1.0,3,2024-04-12 11:52:00,Debit Card
T003134,U0309,P0083,4.0,2,2024-09-11 00:17:00,Net Banking
T003135,U0223,P0194,3.0,2,2024-05-02 06:14:00,UPI
T003136,U0174,P0037,2.0,2,2024-04-15 01:23:00,Debit Card
T003137,U0250,P0073,4.0,4,2024-08-23 04:48:00,UPI
T003138,U0092,P0060,3.0,,2024-05-27 07:40:00,Net Banking
T003139,U0120,P0067,4.0,4,2024-12-02 02:44:00,Debit Card
T003140,U0105,P0165,1.0,4,2024-12-14 17:05:00,Net Banking
T003141,U0140,P0150,1.0,3,2024-02-02 00:34:00,Debit Card
T003142,U0325,P0161,4.0,5,2024-09-21 19:52:00,Debit Card
T003143,U0422,P0046,4.0,4,2024-04-19 01:06:00,Credit Card
T003144,U0022,P0178,1.0,4,2024-05-11 22:25:00,UPI
T003145,U0137,P0036,1.0,3,2024-10-07 13:48:00,COD
T003146,U0152,P0126,1.0,3,2024-03-06 05:34:00,Credit Card
T003147,U0123,P0052,3.0,3,2024-06-08 21:44:00,Credit Card
T003148,U0110,P0054,3.0,3,2024-09-01 13:30:00,UPI
T003149,U0376,P0125,4.0,2,2024-03-10 09:36:00,UPI
T003150,U0373,P0028,2.0,3,2024-07-01 09:33:00,Credit Card
T003151,U0080,P0149,2.0,3,2024-05-27 08:45:00,Credit Card
T003152,U0346,P0093,4.0,1,2024-01-05 06:34:00,COD
T003153,U0302,P0133,4.0,5,2024-10-10 21:20:00,Credit Card
T003154,U0357,P0183,4.0,2,2024-11-15 16:06:00,Debit Card
T003155,U0030,P0172,4.0,5,2024-03-18 11:45:00,Credit Card
T003156,U0192,P0177,3.0,2,2024-08-28 09:05:00,UPI
T003157,U0081,P0064,2.0,3,2024-11-15 10:14:00,Credit Card
T003158,U0485,P0071,2.0,5,2024-12-29 21:15:00,Debit Card
T003159,U0432,P0125,2.0,4,2024-06-12 21:05:00,UPI
