event_id,user_id,product_id,event_type,session_id,timestamp,device,page_duration_sec,date,hour
E0006117,U0410,P0088,add_to_cart,S000023,2024-01-06 05:25:54,mobile,55,2024-01-06,5
E0006118,U0229,P0068,page_view,S002287,2024-08-06 22:58:15,desktop,15,2024-08-06,22
E0006119,U0463,P0110,product_view,S001440,2024-03-19 13:10:19,mobile,71,2024-03-19,13
E0006120,U0269,P0084,product_view,S001486,2024-06-22 06:01:36,mobile,25,2024-06-22,6
E0006121,U0088,P0017,wishlist_add,S000269,2024-11-15 01:29:35,desktop,136,2024-11-15,1
E0006122,U0066,P0061,add_to_cart,S002146,2024-12-21 07:19:40,mobile,19,2024-12-21,7
E0006123,U0283,P0041,page_view,S002014,2024-08-05 04:01:11,mobile,31,2024-08-05,4
E0006124,U0102,P0021,product_view,S001167,2024-11-28 12:48:58,mobile,9,2024-11-28,12
E0006125,U0369,P0040,page_view,S002110,2024-05-12 04:29:58,desktop,21,2024-05-12,4
E0006126,U0413,P0026,add_to_cart,S001539,2024-01-06 18:46:47,desktop,31,2024-01-06,18
E0006127,U0065,P0189,purchase,S002439,2024-11-18 09:54:59,mobile,7,2024-11-18,9
E0006128,U0444,P0139,add_to_cart,S002043,2024-09-06 02:10:50,mobile,41,2024-09-06,2
E0006129,U0026,P0055,add_to_cart,S002303,2024-01-08 07:36:56,tablet,24,2024-01-08,7
E0006130,U0004,P0167,search,S000072,2024-08-08 01:43:19,desktop,0,2024-08-08,1
E0006131,U0177,P0146,search,S000848,2024-09-12 18:24:06,desktop,15,2024-09-12,18
E0006132,U0298,P0030,add_to_cart,S002861,2024-07-06 13:04:19,mobile,39,2024-07-06,13
E0006133,U0073,P0091,page_view,S002567,2024-07-19 15:53:00,mobile,27,2024-07-19,15
E0006134,U0427,P0110,wishlist_add,S002313,2024-10-09 06:25:43,mobile,7,2024-10-09,6
E0006135,U0443,P0033,page_view,S002079,2024-04-30 02:36:01,mobile,53,2024-04-30,2
E0006136,U0033,P0064,add_to_cart,S000735,2024-07-27 02:50:45,mobile,17,2024-07-27,2
E0006137,U0276,P0122,product_view,S001900,2024-04-26 12:17:30,mobile,20,2024-04-26,12
E0006138,U0275,P0171,page_view,S001284,2024-10-01 19:35:58,mobile,23,2024-10-01,19
E0006139,U0442,P0112,search,S000493,2024-04-09 04:00:29,mobile,56,2024-04-09,4
E0006140,U0217,P0069,search,S000676,2024-04-15 07:30:36,mobile,65,2024-04-15,7
E0006141,U0110,P0139,product_view,S002353,2024-04-01 09:54:17,mobile,26,2024-04-01,9
E0006142,U0337,P0189,remove_from_cart,S000511,2024-10-22 23:24:41,desktop,7,2024-10-22,23
E0006143,U0264,P0147,page_view,S002274,2024-01-05 05:46:47,mobile,10,2024-01-05,5
E0006144,U0236,P0038,page_view,S001843,2024-12-17 04:37:28,desktop,36,2024-12-17,4
E0006145,U0168,P0109,purchase,S002885,2024-07-31 01:23:43,mobile,49,2024-07-31,1
E0006146,U0245,P0138,page_view,S002125,2024-01-04 00:57:12,desktop,0,2024-01-04,0
E0006147,U0096,P0086,page_view,S002637,2024-08-04 07:40:04,desktop,15,2024-08-04,7
E0006148,U0082,P0187,product_view,S000074,2024-04-26 19:20:31,desktop,41,2024-04-26,19
E0006149,U0263,P0050,add_to_cart,S002874,2024-06-24 15:33:26,desktop,12,2024-06-24,15
E0006150,U0180,P0168,page_view,S000867,2024-07-20 15:44:39,desktop,4,2024-07-20,15
E0006151,U0001,P0026,product_view,S001406,2024-08-12 11:33:28,mobile,49,2024-08-12,11
E0006152,U0482,P0047,add_to_cart,S000765,2024-10-23 14:25:37,mobile,6,2024-10-23,14
E0006153,U0076,P0183,add_to_cart,S000495,2024-03-27 03:50:59,desktop,5,2024-03-27,3
E0006154,U0350,P0038,page_view,S001658,2024-03-24 10:07:01,tablet,32,2024-03-24,10
E0006155,U0326,P0129,product_view,S002383,2024-06-23 04:34:34,mobile,82,2024-06-23,4
E0006156,U0271,P0172,page_view,S001181,2024-03-16 04:48:44,mobile,52,2024-03-16,4
E0006157,U0227,P0186,add_to_cart,S000652,2024-06-15 01:00:03,mobile,28,2024-06-15,1
E0006158,U0476,P0062,add_to_cart,S001124,2024-03-05 16:29:37,mobile,66,2024-03-05,16
E0006159,U0107,P0198,page_view,S000573,2024-01-14 22:06:39,mobile,11,2024-01-14,22
E0006160,U0170,P0057,page_view,S001051,2024-06-27 12:37:29,mobile,24,2024-06-27,12
E0006161,U0235,P0182,wishlist_add,S002243,2024-07-17 21:22:11,desktop,18,2024-07-17,21
E0006162,U0233,P0055,add_to_cart,S001369,2024-12-12 01:02:24,mobile,13,2024-12-12,1
E0006163,U0369,P0148,product_view,S001022,2024-11-06 17:18:24,mobile,12,2024-11-06,17
E0006164,U0439,P0066,page_view,S001682,2024-08-03 00:53:14,mobile,72,2024-08-03,0
E0006165,U0046,P0019,add_to_cart,S001185,2024-07-15 02:07:36,mobile,8,2024-07-15,2
E0006166,U0451,P0175,product_view,S001222,2024-05-16 05:29:27,desktop,5,2024-05-16,5
E0006167,U0380,P0033,wishlist_add,S001214,2024-06-26 09:28:13,desktop,29,2024-06-26,9
E0006168,U0048,P0157,page_view,S001388,2024-03-17 10:00:52,desktop,8,2024-03-17,10
E0006169,U0482,P0007,add_to_cart,S001655,2024-05-29 21:16:06,mobile,43,2024-05-29,21
E0006170,U0237,P0079,remove_from_cart,S001333,2024-03-10 16:12:36,mobile,5,2024-03-10,16
E0006171,U0314,P0161,product_view,S001809,2024-12-15 15:02:40,mobile,5,2024-12-15,15
E0006172,U0135,P0148,search,S001556,2024-01-07 04:22:37,desktop,5,2024-01-07,4
E0006173,U0055,P0079,page_view,S001739,2024-11-08 18:57:39,desktop,35,2024-11-08,18
E0006174,U0068,P0131,page_view,S001254,2024-03-27 10:13:27,mobile,75,2024-03-27,10
E0006175,U0374,P0119,product_view,S002613,2024-04-12 22:32:58,tablet,0,2024-04-12,22
E0006176,U0077,P0058,add_to_cart,S001203,2024-05-11 17:08:13,mobile,92,2024-05-11,17
E0006177,U0037,P0027,page_view,S002197,2024-06-03 23:42:58,desktop,44,2024-06-03,23
E0006178,U0428,P0088,page_view,S000527,2024-09-10 04:12:52,mobile,16,2024-09-10,4
E0006179,U0202,P0049,page_view,S001875,2024-06-27 05:56:36,mobile,44,2024-06-27,5
E0006180,U0132,P0127,page_view,S000692,2024-06-05 19:05:26,desktop,40,2024-06-05,19
E0006181,U0149,P0135,product_view,S002546,2024-06-19 11:05:00,desktop,6,2024-06-19,11
E0006182,U0036,P0120,product_view,S000763,2024-08-31 15:19:00,mobile,15,2024-08-31,15
E0006183,U0050,P0101,search,S000303,2024-07-01 06:14:10,desktop,35,2024-07-01,6
E0006184,U0160,P0073,page_view,S000811,2024-04-24 12:59:07,tablet,15,2024-04-24,12
E0006185,U0378,P0183,page_view,S000590,2024-03-16 20:52:35,mobile,33,2024-03-16,20
E0006186,U0013,P0172,add_to_cart,S001646,2024-06-23 21:04:07,mobile,30,2024-06-23,21
E0006187,U0422,P0049,page_view,S002248,2024-01-10 15:42:58,mobile,57,2024-01-10,15
E0006188,U0301,P0058,search,S002344,2024-03-27 23:00:57,desktop,49,2024-03-27,23
E0006189,U0147,P0052,search,S002800,2024-05-04 17:28:25,desktop,6,2024-05-04,17
E0006190,U0296,P0045,product_view,S002959,2024-07-22 19:31:06,mobile,3,2024-07-22,19
E0006191,U0159,P0166,search,S000260,2024-03-18 09:16:18,mobile,12,2024-03-18,9
E0006192,U0283,P0009,page_view,S000911,2024-02-04 15:44:40,mobile,14,2024-02-04,15
E0006193,U0208,P0100,add_to_cart,S001712,2024-01-19 05:03:01,tablet,0,2024-01-19,5
E0006194,U0165,P0181,search,S001533,2024-01-02 22:47:15,mobile,22,2024-01-02,22
E0006195,U0239,P0087,product_view,S000058,2024-05-07 07:34:53,desktop,72,2024-05-07,7
E0006196,U0316,P0088,page_view,S000686,2024-05-29 14:07:46,tablet,123,2024-05-29,14
E0006197,U0179,P0140,page_view,S000796,2024-10-11 18:04:16,mobile,15,2024-10-11,18
E0006198,U0042,P0011,product_view,S000942,2024-12-21 01:39:25,tablet,23,2024-12-21,1
E0006199,U0168,P0065,add_to_cart,S001913,2024-11-17 23:35:27,desktop,118,2024-11-17,23
E0006200,U0122,P0065,add_to_cart,S000860,2024-11-19 13:15:43,tablet,7,2024-11-19,13
E0006201,U0304,P0129,purchase,S002700,2024-03-04 04:24:03,mobile,5,2024-03-04,4
E0006202,U0034,P0061,page_view,S001688,2024-05-08 18:59:41,mobile,12,2024-05-08,18
E0006203,U0333,P0165,product_view,S000523,2024-03-21 16:57:11,mobile,2,2024-03-21,16
E0006204,U0280,P0143,product_view,S001928,2024-03-30 14:31:14,mobile,25,2024-03-30,14
E0006205,U0154,P0055,page_view,S001183,2024-02-07 01:14:48,tablet,4,2024-02-07,1
E0006206,U0128,P0114,page_view,S001442,2024-05-18 15:31:20,desktop,58,2024-05-18,15
E0006207,U0390,P0128,wishlist_add,S001907,2024-09-12 03:49:50,desktop,25,2024-09-12,3
E0006208,U0420,P0189,product_view,S002293,2024-08-20 08:39:04,desktop,60,2024-08-20,8
E0006209,U0088,P0154,add_to_cart,S001505,2024-03-06 07:27:54,mobile,21,2024-03-06,7
E0006210,U0277,P0195,page_view,S000146,2024-12-11 08:55:48,desktop,34,2024-12-11,8
E0006211,U0237,P0132,remove_from_cart,S001325,2024-05-02 15:12:56,desktop,65,2024-05-02,15
E0006212,U0094,P0068,product_view,S000801,2024-09-26 17:01:44,tablet,2,2024-09-26,17
E0006213,U0130,P0174,page_view,S002328,2024-01-12 23:12:36,desktop,46,2024-01-12,23
E0006214,U0396,P0161,product_view,S002687,2024-10-25 21:29:02,tablet,30,2024-10-25,21
E0006215,U0484,P0023,page_view,S002566,2024-09-09 22:53:03,mobile,1,2024-09-09,22
E0006216,U0389,P0002,page_view,S000549,2024-02-09 16:13:43,mobile,29,2024-02-09,16
E0006217,U0312,P0070,product_view,S000436,2024-12-20 13:58:48,mobile,57,2024-12-20,13
E0006218,U0484,P0036,product_view,S000798,2024-04-01 11:31:00,mobile,64,2024-04-01,11
E0006219,U0208,P0055,add_to_cart,S001244,2024-10-31 20:04:10,mobile,10,2024-10-31,20
E0006220,U0198,P0173,page_view,S001162,2024-10-03 05:50:22,mobile,12,2024-10-03,5
E0006221,U0447,P0042,remove_from_cart,S002890,2024-04-02 09:00:09,mobile,98,2024-04-02,9
E0006222,U0483,P0136,product_view,S000967,2024-01-21 05:31:00,mobile,17,2024-01-21,5
E0006223,U0397,P0192,purchase,S002484,2024-05-20 20:26:36,mobile,4,2024-05-20,20
E0006224,U0195,P0104,add_to_cart,S000228,2024-07-16 07:11:51,mobile,41,2024-07-16,7
E0006225,U0496,P0003,product_view,S001297,2024-05-14 23:14:57,mobile,20,2024-05-14,23
E0006226,U0321,P0123,product_view,S002980,2024-06-24 01:41:41,mobile,15,2024-06-24,1
E0006227,U0353,P0081,page_view,S000999,2024-03-06 03:11:43,mobile,0,2024-03-06,3
E0006228,U0160,P0146,purchase,S001763,2024-11-02 06:41:32,desktop,10,2024-11-02,6
E0006229,U0320,P0008,search,S001596,2024-01-06 17:05:01,mobile,37,2024-01-06,17
E0006230,U0022,P0061,add_to_cart,S000530,2024-08-10 17:57:40,desktop,0,2024-08-10,17
E0006231,U0390,P0026,add_to_cart,S001014,2024-10-16 12:18:33,mobile,26,2024-10-16,12
E0006232,U0452,P0034,add_to_cart,S000351,2024-07-17 14:21:44,desktop,12,2024-07-17,14
E0006233,U0385,P0140,page_view,S001127,2024-02-15 06:06:36,desktop,2,2024-02-15,6
E0006234,U0438,P0143,product_view,S001195,2024-05-27 06:00:35,mobile,45,2024-05-27,6
E0006235,U0309,P0034,purchase,S002583,2024-03-02 00:16:42,tablet,44,2024-03-02,0
E0006236,U0177,P0188,page_view,S000414,2024-05-11 08:52:09,mobile,3,2024-05-11,8
E0006237,U0335,P0045,add_to_cart,S002550,2024-11-01 14:59:10,tablet,4,2024-11-01,14
E0006238,U0192,P0128,remove_from_cart,S000546,2024-09-15 11:12:40,desktop,5,2024-09-15,11
E0006239,U0483,P0159,page_view,S000410,2024-02-21 07:26:21,tablet,28,2024-02-21,7
E0006240,U0366,P0067,add_to_cart,S001847,2024-08-13 08:16:43,desktop,6,2024-08-13,8
E0006241,U0443,P0131,search,S002539,2024-09-09 04:26:16,mobile,26,2024-09-09,4
E0006242,U0147,P0134,page_view,S000177,2024-04-26 09:58:23,mobile,5,2024-04-26,9
E0006243,U0193,P0016,page_view,S002580,2024-03-06 07:40:27,mobile,9,2024-03-06,7
E0006244,U0329,P0188,page_view,S001353,2024-11-09 10:32:40,tablet,4,2024-11-09,10
E0006245,U0259,P0048,page_view,S000090,2024-07-17 08:25:21,mobile,29,2024-07-17,8
E0006246,U0206,P0068,product_view,S002557,2024-06-14 08:51:26,mobile,2,2024-06-14,8
E0006247,U0454,P0118,purchase,S002359,2024-06-25 07:14:33,mobile,0,2024-06-25,7
E0006248,U0178,P0084,wishlist_add,S001373,2024-12-07 01:08:40,desktop,23,2024-12-07,1
E0006249,U0137,P0170,page_view,S000210,2024-10-05 13:39:59,desktop,44,2024-10-05,13
E0006250,U0136,P0031,remove_from_cart,S001029,2024-06-17 18:01:24,desktop,9,2024-06-17,18
E0006251,U0108,P0191,search,S000070,2024-12-30 04:22:45,mobile,43,2024-12-30,4
E0006252,U0398,P0168,purchase,S002506,2024-12-26 01:50:10,desktop,9,2024-12-26,1
E0006253,U0316,P0141,wishlist_add,S002925,2024-04-07 06:54:54,desktop,131,2024-04-07,6
E0006254,U0128,P0195,product_view,S002946,2024-10-03 01:44:25,mobile,70,2024-10-03,1
E0006255,U0324,P0023,product_view,S001581,2024-06-12 17:23:33,tablet,1,2024-06-12,17
E0006256,U0270,P0094,search,S000475,2024-07-09 13:23:25,desktop,55,2024-07-09,13
E0006257,U0496,P0175,page_view,S000887,2024-12-08 14:52:20,mobile,5,2024-12-08,14
E0006258,U0104,P0018,product_view,S002189,2024-06-11 18:33:30,desktop,44,2024-06-11,18
E0006259,U0373,P0127,product_view,S001991,2024-02-29 18:55:01,tablet,85,2024-02-29,18
E0006260,U0190,P0006,page_view,S002178,2024-02-15 19:21:44,mobile,25,2024-02-15,19
E0006261,U0464,P0030,search,S000294,2024-04-13 13:23:45,mobile,41,2024-04-13,13
E0006262,U0210,P0026,page_view,S000518,2024-11-20 11:52:57,desktop,2,2024-11-20,11
E0006263,U0237,P0054,page_view,S000740,2024-04-24 02:54:37,tablet,38,2024-04-24,2
E0006264,U0440,P0189,page_view,S001233,2024-03-10 13:18:21,desktop,11,2024-03-10,13
E0006265,U0154,P0093,product_view,S001918,2024-04-05 04:44:24,mobile,87,2024-04-05,4
E0006266,U0056,P0006,search,S000336,2024-02-06 07:03:11,mobile,16,2024-02-06,7
E0006267,U0459,P0010,wishlist_add,S000848,2024-03-25 20:42:04,desktop,6,2024-03-25,20
E0006268,U0322,P0003,page_view,S002703,2024-06-03 06:34:57,desktop,31,2024-06-03,6
E0006269,U0015,P0195,product_view,S002287,2024-12-11 12:29:19,mobile,17,2024-12-11,12
E0006270,U0421,P0109,add_to_cart,S002425,2024-04-26 10:24:31,desktop,12,2024-04-26,10
E0006271,U0224,P0137,remove_from_cart,S002629,2024-04-05 23:43:49,mobile,42,2024-04-05,23
E0006272,U0061,P0113,add_to_cart,S000320,2024-04-05 01:04:49,desktop,35,2024-04-05,1
E0006273,U0019,P0052,purchase,S001230,2024-05-21 12:57:26,desktop,6,2024-05-21,12
E0006274,U0092,P0164,purchase,S000327,2024-04-24 05:11:29,desktop,17,2024-04-24,5
E0006275,U0208,P0020,remove_from_cart,S002069,2024-12-05 13:39:06,desktop,10,2024-12-05,13
E0006276,U0449,P0042,wishlist_add,S000416,2024-02-07 03:21:23,mobile,64,2024-02-07,3
E0006277,U0050,P0023,page_view,S001819,2024-06-29 18:16:22,mobile,93,2024-06-29,18
E0006278,U0315,P0091,purchase,S000963,2024-09-16 14:37:27,desktop,65,2024-09-16,14
E0006279,U0349,P0175,product_view,S001203,2024-02-07 07:45:59,tablet,0,2024-02-07,7
E0006280,U0032,P0019,page_view,S002962,2024-04-04 19:58:37,tablet,3,2024-04-04,19
E0006281,U0323,P0143,page_view,S002397,2024-11-25 13:45:34,desktop,3,2024-11-25,13
E0006282,U0187,P0099,remove_from_cart,S002832,2024-04-20 03:51:32,desktop,44,2024-04-20,3
E0006283,U0092,P0061,search,S000160,2024-08-08 12:45:52,desktop,21,2024-08-08,12
E0006284,U0214,P0015,product_view,S002163,2024-11-20 17:02:07,desktop,75,2024-11-20,17
E0006285,U0157,P0004,page_view,S000178,2024-02-29 16:54:42,desktop,18,2024-02-29,16
E0006286,U0423,P0062,product_view,S001016,2024-10-28 12:33:24,mobile,26,2024-10-28,12
E0006287,U0024,P0033,search,S002594,2024-08-07 16:23:29,mobile,107,2024-08-07,16
E0006288,U0063,P0121,wishlist_add,S000719,2024-10-24 09:23:44,mobile,18,2024-10-24,9
E0006289,U0140,P0090,product_view,S000732,2024-04-09 00:44:16,desktop,10,2024-04-09,0
E0006290,U0197,P0062,page_view,S000713,2024-03-28 04:05:09,mobile,29,2024-03-28,4
E0006291,U0222,P0104,product_view,S000810,2024-04-18 18:58:10,tablet,25,2024-04-18,18
E0006292,U0225,P0131,product_view,S001061,2024-06-07 15:01:38,mobile,6,2024-06-07,15
E0006293,U0423,P0015,page_view,S002293,2024-07-31 20:50:43,mobile,15,2024-07-31,20
E0006294,U0181,P0141,remove_from_cart,S001784,2024-05-08 17:34:45,desktop,9,2024-05-08,17
E0006295,U0125,P0010,remove_from_cart,S000060,2024-11-16 05:59:53,tablet,2,2024-11-16,5
E0006296,U0388,P0184,add_to_cart,S002154,2024-03-18 04:18:40,tablet,0,2024-03-18,4
E0006297,U0208,P0029,remove_from_cart,S001912,2024-03-28 06:58:54,mobile,38,2024-03-28,6
E0006298,U0374,P0112,product_view,S001693,2024-06-14 20:11:41,mobile,67,2024-06-14,20
E0006299,U0494,P0125,wishlist_add,S000028,2024-01-21 20:44:25,mobile,11,2024-01-21,20
E0006300,U0025,P0183,purchase,S000078,2024-09-10 16:51:56,mobile,20,2024-09-10,16
E0006301,U0446,P0158,search,S000563,2024-05-08 12:26:47,desktop,12,2024-05-08,12
E0006302,U0284,P0183,add_to_cart,S001155,2024-02-25 23:03:55,desktop,13,2024-02-25,23
E0006303,U0192,P0154,page_view,S000496,2024-04-11 02:29:27,tablet,6,2024-04-11,2
E0006304,U0148,P0136,page_view,S002262,2024-11-01 19:56:26,desktop,0,2024-11-01,19
E0006305,U0289,P0153,add_to_cart,S000655,2024-10-30 00:13:09,mobile,51,2024-10-30,0
E0006306,U0418,P0137,product_view,S001586,2024-02-24 09:19:07,mobile,5,2024-02-24,9
E0006307,U0281,P0133,page_view,S002346,2024-09-04 22:06:03,desktop,44,2024-09-04,22
E0006308,U0177,P0186,product_view,S002592,2024-05-06 12:56:40,mobile,53,2024-05-06,12
E0006309,U0288,P0069,page_view,S002942,2024-10-06 10:25:08,tablet,2,2024-10-06,10
E0006310,U0268,P0125,remove_from_cart,S001411,2024-02-08 02:45:14,desktop,22,2024-02-08,2
E0006311,U0324,P0035,product_view,S002774,2024-06-30 08:51:48,desktop,50,2024-06-30,8
E0006312,U0013,P0077,page_view,S000092,2024-08-14 22:59:34,mobile,16,2024-08-14,22
E0006313,U0477,P0071,wishlist_add,S002388,2024-08-28 21:45:59,desktop,8,2024-08-28,21
E0006314,U0222,P0189,product_view,S000307,2024-03-06 07:50:34,tablet,0,2024-03-06,7
E0006315,U0442,P0031,page_view,S001742,2024-02-20 13:36:00,tablet,38,2024-02-20,13
E0006316,U0257,P0124,search,S000946,2024-06-22 10:52:34,mobile,56,2024-06-22,10
E0006317,U0144,P0038,search,S002371,2024-01-24 06:43:16,mobile,3,2024-01-24,6
E0006318,U0141,P0098,product_view,S001327,2024-06-03 14:59:45,mobile,11,2024-06-03,14
E0006319,U0042,P0060,page_view,S002660,2024-04-29 17:18:28,mobile,23,2024-04-29,17
E0006320,U0242,P0121,page_view,S000339,2024-03-24 13:14:39,desktop,47,2024-03-24,13
E0006321,U0086,P0111,page_view,S001230,2024-07-25 11:04:46,desktop,22,2024-07-25,11
E0006322,U0295,P0022,product_view,S002484,2024-04-18 15:16:42,desktop,12,2024-04-18,15
E0006323,U0247,P0143,product_view,S000341,2024-11-27 20:47:23,desktop,39,2024-11-27,20
E0006324,U0290,P0087,add_to_cart,S000026,2024-10-26 01:20:12,desktop,1,2024-10-26,1
E0006325,U0093,P0002,product_view,S000336,2024-07-06 10:59:52,desktop,10,2024-07-06,10
E0006326,U0124,P0181,product_view,S002587,2024-03-02 22:36:19,tablet,31,2024-03-02,22
E0006327,U0338,P0044,search,S002819,2024-07-25 08:54:26,mobile,77,2024-07-25,8
E0006328,U0098,P0135,purchase,S001215,2024-03-04 05:35:59,mobile,40,2024-03-04,5
E0006329,U0298,P0036,purchase,S002621,2024-05-13 10:24:32,mobile,8,2024-05-13,10
E0006330,U0067,P0089,page_view,S002643,2024-04-13 09:29:53,mobile,25,2024-04-13,9
E0006331,U0137,P0040,search,S002187,2024-07-05 09:18:00,mobile,0,2024-07-05,9
E0006332,U0131,P0050,add_to_cart,S001845,2024-02-23 08:05:35,desktop,26,2024-02-23,8
E0006333,U0412,P0058,search,S001602,2024-05-29 18:04:07,desktop,23,2024-05-29,18
E0006334,U0367,P0118,purchase,S000053,2024-11-18 13:08:03,desktop,15,2024-11-18,13
E0006335,U0381,P0026,page_view,S001733,2024-01-14 05:13:55,tablet,144,2024-01-14,5
E0006336,U0419,P0114,search,S002420,2024-07-11 18:51:57,mobile,5,2024-07-11,18
E0006337,U0196,P0017,add_to_cart,S002908,2024-07-15 20:21:48,desktop,10,2024-07-15,20
E0006338,U0020,P0096,page_view,S002639,2024-01-23 01:05:21,desktop,20,2024-01-23,1
E0006339,U0445,P0003,page_view,S002602,2024-11-15 07:15:13,desktop,22,2024-11-15,7
E0006340,U0213,P0009,product_view,S000463,2024-04-08 02:05:15,desktop,5,2024-04-08,2
E0006341,U0487,P0092,page_view,S001415,2024-01-10 07:39:03,desktop,33,2024-01-10,7
E0006342,U0435,P0093,add_to_cart,S000983,2024-04-27 15:41:35,tablet,75,2024-04-27,15
E0006343,U0204,P0072,remove_from_cart,S001152,2024-04-20 15:48:23,tablet,4,2024-04-20,15
E0006344,U0384,P0106,page_view,S002866,2024-11-03 12:57:15,desktop,46,2024-11-03,12
E0006345,U0149,P0047,page_view,S002786,2024-12-07 22:30:16,desktop,56,2024-12-07,22
E0006346,U0288,P0059,add_to_cart,S001697,2024-02-22 12:29:20,mobile,20,2024-02-22,12
E0006347,U0454,P0155,page_view,S002872,2024-06-03 07:39:07,mobile,0,2024-06-03,7
E0006348,U0190,P0031,page_view,S000943,2024-10-17 00:19:13,mobile,16,2024-10-17,0
E0006349,U0084,P0130,add_to_cart,S000673,2024-05-13 14:15:10,desktop,25,2024-05-13,14
E0006350,U0479,P0130,wishlist_add,S000139,2024-06-01 17:28:07,desktop,6,2024-06-01,17
E0006351,U0045,P0010,add_to_cart,S000603,2024-12-26 05:32:38,mobile,2,2024-12-26,5
E0006352,U0225,P0056,page_view,S002484,2024-12-03 08:01:08,desktop,18,2024-12-03,8
E0006353,U0414,P0180,product_view,S000343,2024-07-18 07:21:08,mobile,15,2024-07-18,7
E0006354,U0483,P0128,remove_from_cart,S000409,2024-01-15 15:03:36,desktop,25,2024-01-15,15
E0006355,U0497,P0112,page_view,S001981,2024-10-15 20:14:15,desktop,6,2024-10-15,20
E0006356,U0140,P0133,add_to_cart,S001638,2024-04-27 08:09:38,desktop,49,2024-04-27,8
E0006357,U0281,P0157,wishlist_add,S001776,2024-09-04 05:15:23,mobile,5,2024-09-04,5
E0006358,U0381,P0022,search,S002003,2024-08-06 00:31:50,mobile,43,2024-08-06,0
E0006359,U0490,P0077,product_view,S002295,2024-08-27 18:31:29,mobile,87,2024-08-27,18
E0006360,U0269,P0038,remove_from_cart,S000321,2024-02-10 14:28:06,desktop,66,2024-02-10,14
E0006361,U0144,P0190,page_view,S002214,2024-01-25 06:43:03,mobile,51,2024-01-25,6
E0006362,U0043,P0162,product_view,S002454,2024-04-10 18:54:38,tablet,28,2024-04-10,18
E0006363,U0365,P0153,product_view,S002327,2024-08-07 06:03:10,desktop,112,2024-08-07,6
E0006364,U0176,P0027,add_to_cart,S000286,2024-01-12 07:55:14,tablet,10,2024-01-12,7
E0006365,U0187,P0136,page_view,S002201,2024-01-20 17:16:50,desktop,48,2024-01-20,17
E0006366,U0344,P0200,product_view,S002424,2024-07-27 23:16:30,desktop,60,2024-07-27,23
E0006367,U0185,P0033,page_view,S001683,2024-04-28 07:03:15,desktop,26,2024-04-28,7
E0006368,U0286,P0102,page_view,S001907,2024-08-11 07:26:37,mobile,27,2024-08-11,7
E0006369,U0050,P0070,wishlist_add,S002521,2024-08-08 03:30:12,desktop,14,2024-08-08,3
E0006370,U0142,P0096,product_view,S000070,2024-07-10 17:39:21,tablet,68,2024-07-10,17
E0006371,U0019,P0019,product_view,S002509,2024-07-01 07:55:12,desktop,32,2024-07-01,7
E0006372,U0391,P0058,add_to_cart,S002638,2024-07-21 10:46:18,tablet,47,2024-07-21,10
E0006373,U0052,P0102,page_view,S000916,2024-02-16 14:16:10,tablet,9,2024-02-16,14
E0006374,U0006,P0132,wishlist_add,S000053,2024-08-21 17:31:40,desktop,0,2024-08-21,17
E0006375,U0207,P0010,product_view,S001476,2024-09-24 12:32:51,mobile,5,2024-09-24,12
E0006376,U0234,P0186,page_view,S002734,2024-02-22 17:33:51,mobile,18,2024-02-22,17
E0006377,U0029,P0197,search,S001508,2024-03-25 13:05:02,desktop,26,2024-03-25,13
E0006378,U0488,P0146,add_to_cart,S002489,2024-12-29 20:05:25,mobile,12,2024-12-29,20
E0006379,U0002,P0028,product_view,S001446,2024-05-20 06:20:17,tablet,39,2024-05-20,6
E0006380,U0153,P0052,purchase,S001831,2024-08-23 18:33:28,tablet,0,2024-08-23,18
E0006381,U0028,P0061,page_view,S001954,2024-03-01 15:11:59,tablet,52,2024-03-01,15
E0006382,U0424,P0173,product_view,S002663,2024-06-09 01:48:38,mobile,10,2024-06-09,1
E0006383,U0023,P0053,page_view,S002057,2024-09-16 08:17:26,mobile,13,2024-09-16,8
E0006384,U0263,P0130,product_view,S001322,2024-11-12 00:59:18,tablet,35,2024-11-12,0
E0006385,U0024,P0193,product_view,S001479,2024-04-15 00:47:30,desktop,4,2024-04-15,0
E0006386,U0351,P0105,product_view,S000233,2024-09-17 18:32:01,mobile,5,2024-09-17,18
E0006387,U0335,P0019,add_to_cart,S000292,2024-12-19 17:55:56,tablet,3,2024-12-19,17
E0006388,U0149,P0178,purchase,S000157,2024-06-02 06:05:29,mobile,55,2024-06-02,6
E0006389,U0394,P0116,add_to_cart,S001966,2024-07-31 03:20:40,tablet,2,2024-07-31,3
E0006390,U0423,P0167,page_view,S000968,2024-02-11 01:10:00,mobile,7,2024-02-11,1
E0006391,U0015,P0003,add_to_cart,S000229,2024-05-25 05:57:00,desktop,159,2024-05-25,5
E0006392,U0323,P0178,page_view,S002329,2024-09-26 17:31:25,mobile,46,2024-09-26,17
E0006393,U0437,P0097,page_view,S002293,2024-02-08 23:59:36,desktop,12,2024-02-08,23
E0006394,U0168,P0020,add_to_cart,S002878,2024-06-10 11:14:19,mobile,46,2024-06-10,11
E0006395,U0052,P0151,page_view,S002184,2024-01-01 16:14:58,mobile,0,2024-01-01,16
E0006396,U0479,P0095,product_view,S002129,2024-08-23 10:17:45,mobile,82,2024-08-23,10
